2.9,3.07,2.53
1.43,4.49,6.79
2.26,3.16,3.05
1.69,3.67,4.43
2.05,3.38,3.69
1.99,3.35,3.99
1.99,3.4,3.08
3,3.6,2
2.47,3.06,3.05
1.82,4,3.16
2.16,3.3,3.09
17.74,11.66,1.06
1.56,4.32,3.98
2.2,3.52,3.14
1.83,3.54,4.36
1.24,5.33,10.25
1.45,4.43,7.53
2.88,3.11,2.64
2.25,3.13,3.54
5.24,4.11,1.54
1.44,3.88,6.82
1.6,3.68,5.83
3.06,3.36,2.13
2.01,3.16,3.45
1.51,3.91,5.92
2.36,3.38,2.81
1.3,4.98,7.36
1.49,4.01,6.29
1.99,3.26,3.87
1.74,3.63,4.79
5.6,4.13,1.54
3.68,3.55,1.89
1.69,3.67,4.93
1.3,5.29,9.4
7.16,4.73,1.42
1.55,4.27,5.63
2.19,3.53,3.17
4.79,3.71,1.73
2.89,3.27,2.47
2.45,3.11,3
1.7,3.72,5.15
2,3.25,3.67
2.07,3.2,3.68
2.18,3.28,3.39
1.78,3.51,4.47
1.7,3.52,5.01
2.08,3.31,3.48
2.99,3,2.56
1.41,4,6.45
1.57,3.72,5.37
1.72,3.65,4.96
1.89,3.23,4.09
1.57,3.9,5.9
2.76,3.25,2.56
1.71,3.8,4.65
2.2,3.23,3.06
1.91,3.55,3.88
1.9,3.4,4.22
1.9,3.49,4.03
1.71,3.54,5.19
2.04,3.23,3.66
2.11,3.14,3.56
1.73,3.6,5.45
1.51,3.9,5.27
2.17,3.28,3.35
2.1,3.24,3.56
1.64,4.09,4.95
2.28,3.18,3.02
2.15,3.28,3.55
1.3,4.89,8.77
2.32,3.49,2.95
2.44,3.05,2.63
2.13,3.56,3.25
1.61,4.1,5.21
2.11,3.21,3.77
2.43,3.16,3.03
1.91,3.36,4.2
1.8,4.2,3.1
2.88,4,1.95
2.5,3.4,2.41
1.81,3.5,3.62
3.4,3.76,1.81
1.4,4.94,5.05
3.07,3.64,2.03
2.16,3.5,2.75
1.45,4.22,5.48
4.47,3.75,1.63
4.3,4.33,1.54
1.68,3.75,3.97
1.85,4,3.1
1.57,4.2,4.2
2.55,3.75,2.2
1.86,4.32,2.97
2.4,3.74,2.32
3.34,4.5,1.69
2.12,4,2.59
1.69,4.2,3.54
2.22,4.2,2.37
2.12,4,2.59
1.74,4,3.46
3.22,4,1.82
3.07,4.2,1.82
2.74,4,2.02
2.27,4.2,2.29
2.02,4,2.74
2.27,3.74,2.5
1.93,4,2.97
2.41,3,2.75
1.8,3.75,3.4
6,4.75,1.36
1.44,4.5,5
1.83,3.48,3.88
2.22,3.8,2.86
1.62,4,4
1.57,3.8,4.8
1.8,3.4,3.8
1.33,5,6
1.8,3.25,4
2.1,3.25,3
2.3,3.1,2.8
1.29,5,7.5
2.5,3.2,2.5
1.86,3.25,3.74
1.73,3.5,4
2.9,4,1.91
1.17,6.5,10
1.86,3.3,3.74
2.05,3.9,2.8
4.23,4.53,1.55
1.4,4.98,5.35
2.02,4,2.74
2.1,3.3,3
1.4,4.5,5.5
1.4,4.5,5.5
3.2,3.6,1.91
1.93,4.32,2.78
2.25,3.6,2.55
1.44,4,6
1.8,3.5,3.98
1.41,4.1,7.3
1.48,3.98,6.18
1.58,3.75,4.71
1.68,3.6,4.16
1.5,4.2,4.85
1.91,3.11,3.81
1.64,3.75,5.33
1.45,4.35,7.22
1.72,3.81,4.65
1.86,3.66,4.05
2.17,3.35,3.05
2.19,3.26,3.33
2.1,3.25,3
1.68,3.78,4.04
3.11,3.11,2.28
2.12,3.36,3.11
4.2,3.6,1.67
1.66,3.92,5.06
2.1,3.04,3.3
2.44,3.28,2.86
2.65,3.39,2.59
14.21,9.38,1.09
1.23,6.58,7.11
2.13,3.11,3.66
7.4,5,1.3
1.52,4.59,4.58
1.18,7.23,9.21
4.53,4.03,1.62
4,4.02,1.69
4.85,4.27,1.54
3.08,3.58,2.06
1.72,3.73,4.11
1.95,3.58,3.49
2.48,3.35,2.67
1.15,7.67,11.83
1.68,3.87,4.5
1.48,4.14,6.25
3.96,3.15,2.04
1.63,4.5,3.58
1.74,4.5,3.19
1.81,4.5,2.99
2.87,3.75,2.01
2.51,3.97,2.17
1.76,4.44,3.19
2.11,3.97,2.61
1.95,3.73,3.04
3.08,3.35,2.27
2.22,3.31,3.21
2.13,3.44,3.3
2.48,3.43,2.71
2.03,3.29,3.77
1.81,3.5,4.04
3.76,3.46,1.88
2.48,3.16,2.84
1.98,3.38,3.72
2.83,3.35,2.38
2.02,3.22,3.79
1.84,3.56,4.28
1.4,4.45,5.95
2.91,3.95,1.93
2.33,3.96,2.33
4.19,3.41,1.74
1.28,5.15,8.52
3.15,3.62,2.04
1.51,4.22,5.93
1.24,5.85,10.8
1.21,6.17,12.65
1.33,4.96,8.39
1.59,3.63,5.2
1.79,3.63,4.27
2.63,3.29,2.59
2.49,3.1,2.91
2.75,3.35,2.47
2.05,4.05,2.68
1.92,4,2.99
1.25,6.13,7.05
3.21,3.11,2.14
2.56,3.08,2.74
1.51,3.3,6.9
1.74,3,4.92
1.8,3.69,4.39
5.24,3.97,1.7
1.24,6.11,11.6
2.05,3.4,3.61
1.91,3.32,3.86
2,3.2,3.47
3.62,3.36,2.13
1.73,4.2,3.38
1.26,6,6.9
2.11,4,2.6
2.26,3.75,2.5
2.11,4,2.6
1.61,4.2,3.96
2.69,3.29,2.44
2.52,3.02,2.64
2.14,2.98,3.3
2.92,3.25,2.22
4.78,3.92,1.66
1.52,3.61,6
2.62,3.28,2.69
1.25,5.87,11.52
4.14,3.57,1.84
1.69,3.37,5.07
4.86,3.84,1.65
2.28,3.24,2.96
2.17,3.38,3.1
1.82,3.39,4.61
2.02,3.33,3.66
4.02,3.51,1.89
1.91,3.44,4.06
1.78,3.68,3.75
3.23,3.3,2.2
2.11,3.26,3.01
2.6,4,2.11
2.22,3.12,3.04
2.61,4,2.27
2.35,3.88,2.55
10.75,6.3,1.22
1.59,4.43,4.03
3.83,3.2,2
1.6,3.62,5.72
3.04,3.6,2.04
5.89,4.86,1.36
3.33,3.53,2.1
3.12,3.12,2.21
1.88,3.32,4.3
2.2,3.52,3.13
1.44,4.05,6.04
2.87,3.13,2.31
2.5,3.2,2.5
3.19,2.75,2.32
4.19,3.55,1.81
2.97,3.28,2.35
2,3.37,3.69
2.65,3.04,2.54
1.49,4.48,4.38
2.01,3.71,2.86
2.05,3.75,2.72
2.48,3.75,2.2
1.32,5.51,11.17
3.8,3.84,1.78
6.38,4.26,1.53
1.52,3.9,5.92
1.36,4.79,6.54
2.82,3.23,2.27
2.47,3.18,2.81
2.43,3.02,2.75
1.98,3.2,4.09
1.82,3.36,4.51
2.27,3.06,3.3
2.48,3.14,2.86
1.58,3.66,5.81
3.81,3.27,1.96
1.08,10.77,21.07
1.45,4.59,4.8
3.65,3.53,1.99
1.8,3.26,4.02
2.42,3.08,2.77
2.2,3.21,3.06
2.42,3.04,2.87
2.98,3.96,1.9
1.13,7.67,10.29
3.06,3.97,1.86
1.73,4,3.48
2.51,3.19,2.51
2.47,3.32,2.82
2.76,3.35,2.52
2.02,3.12,3.57
1.3,4.65,8.87
4.12,3.42,1.9
3.41,3.25,2.14
2.21,3.3,3.26
2.75,3.41,2.21
2.24,3.2,2.91
2.35,3.05,2.7
1.82,3.47,3.86
1.36,4.31,7.3
1.34,4.48,7.03
3.06,3.97,1.91
2.13,3.4,3.37
1.8,3.55,4.49
1.88,3.65,3.94
2.49,3.25,2.77
1.6,4.01,5.14
1.53,4.02,6.02
3.03,3.26,2.36
2.48,3.18,2.84
2.16,3.23,3.8
1.9,3.24,4.29
1.73,3.27,4.34
1.73,3.5,4.53
2.31,3.15,3
2.26,3.18,3.17
1.71,3.47,4.59
1.66,3.66,5.03
2.46,3.17,2.83
1.75,3.44,4.44
2,3.35,3.9
2.02,3.09,3.44
2.67,3.21,2.45
2.03,3.27,3.39
1.76,3.47,4.24
4.67,3.61,1.69
2.12,3.24,2.98
2.09,3.34,3.37
2.38,3.15,2.95
1.54,3.99,6.19
5.13,3.51,1.7
1.4,4.3,8.46
1.41,4.25,8.53
3.57,3.23,2.1
1.67,3.64,5.4
1.91,3.18,3.58
1.72,3.6,4.54
7.15,5.4,1.34
3.46,3.3,2.13
1.62,3.6,5
2,3.08,3.38
1.32,5,10
2.1,3.58,3.32
2.64,3.36,2.41
1.88,3.48,3.89
1.32,5.03,9.29
1.56,3.93,5.83
3,3.33,2.33
1.68,3.72,5.02
2.37,3.29,2.96
2.06,3.31,3.53
1.37,4.16,8.27
1.44,4.34,6.95
2.69,3.2,2.42
1.85,3.51,4.5
1.46,4.51,6.59
2.22,3.38,3.03
6.64,3.83,1.5
1.68,4.13,3.92
3.21,3.25,2.27
1.76,3.54,4.68
1.8,3.49,4.29
1.83,3.41,3.6
2.54,3.27,2.75
11.5,6.06,1.26
1.56,3.74,5.43
11.23,5.34,1.27
3.15,3.23,2.14
2.23,3.12,3.15
1.45,4.16,6.04
2.78,3.15,2.32
1.86,3.3,3.74
2.31,3.43,2.85
1.99,3.96,3.46
2.26,3.06,3.04
4.38,3.29,1.8
2.17,3.22,3.22
2.51,3.2,2.63
3.39,3.32,2.02
2.42,3.22,2.72
2.13,3.14,3.21
1.49,3.93,6.62
2.05,3.4,3.37
2.54,3.17,2.67
1.63,3.41,4.98
2.24,3.31,3.06
2.55,3.72,2.32
1.81,3.27,4
2.99,3.1,2.47
1.31,4.73,7.42
2.31,3.41,2.61
1.84,3.25,4.26
1.71,3.32,4.9
1.75,3.42,4.29
1.58,3.93,5.57
2.3,4,2.32
2.12,3.2,3.18
1.13,7.5,11
1.73,4.2,3.4
3,3.2,2.15
5.48,4.35,1.43
1.5,3.75,5.5
3.15,3.3,1.95
1.92,3.75,3.09
2.42,3.44,2.52
2.39,3.2,2.62
2.25,3.96,2.4
1.77,3.47,3.87
2.87,3.2,2.21
2.49,3.2,2.49
1.58,3.75,4.71
2.7,3.5,2.21
1.51,4.5,4.48
2,3.37,3.15
2.96,3.76,2.02
2.42,3.66,2.42
1.81,3.5,3.59
3.74,3.75,1.74
2.35,3.6,2.38
1.43,4.83,4.53
1.71,4.65,3.2
3.64,3.62,1.91
2.7,3.3,2.5
1.83,3.2,3.9
1.83,3.4,3.6
3.25,3.8,1.83
1.67,3.75,4
2.45,3.7,2.53
4.2,3.6,1.67
2.3,3.25,2.7
1.57,3.75,4.75
1.4,3.75,7.5
1.29,4.5,9
1.25,4.8,9
1.29,4.5,9
1.26,4.8,8.85
1.41,3.75,7.45
2.1,3.25,3
2,3.1,3.4
1.72,3.63,4.63
1.67,3.62,4.66
2.52,3.65,2.44
2.15,3.4,2.8
2.01,3.76,2.91
2.21,2.97,3.45
1.89,3.38,3.9
1.23,5.5,8.9
2.44,4.08,2.24
2.9,3.21,2.35
4.37,3.54,1.79
7.2,5.03,1.37
3.32,3.37,2.12
2.75,4.05,2.27
2.38,3.75,2.39
2.63,3.8,2.11
2.11,3.8,2.63
2.44,3.6,2.75
1.45,4.5,4.97
1.63,4.5,3.58
1.73,3.83,4.69
1.45,4.52,6.87
2.03,3.65,3.51
1.95,3.6,3.76
2.12,3.76,3.19
2.39,3.74,2.75
2.19,3.54,3.21
1.92,4.33,2.74
2.14,3.5,3.08
1.76,3.61,4.28
3.15,3.21,2.34
1.51,3.76,5.97
1.66,3.54,4.79
3.77,4.01,1.75
2.43,3.51,2.62
2.26,3.6,2.93
2.6,3.8,2.41
1.4,4.95,6.95
1.77,4.1,4.56
1.85,4.25,3.94
2.17,3.85,3.24
2.42,2.97,3.21
1.57,4.26,5.55
2.41,3.3,2.91
8,4.65,1.39
1.78,3.52,4.52
2.06,3.35,3.59
2.42,3.7,2.28
1.9,3.45,3
2.5,3.2,2.51
1.92,3.2,3.9
1.25,5.28,10.25
2.36,3.8,2.75
2.16,3.5,3.31
2.25,3.6,3.2
2.15,3.62,3.41
3.83,3.81,1.95
2.06,3.6,3.47
5.22,4,1.53
8.35,5.8,1.3
2.7,3.75,2.11
1.53,4.55,5.6
1.25,6.6,10.5
1.95,2.88,4.96
6.58,3.9,1.53
2.41,3.6,2.79
6.13,4.75,1.46
2.43,3.04,3.2
4.27,4,1.58
1.28,5.5,9.75
2.72,3.36,2.5
3.64,3.5,1.98
4.49,3.94,1.79
2.23,3.79,2.59
6.2,4.5,1.41
2.36,3.98,2.66
1.8,4.1,3.97
1.72,3.73,3.98
7.03,5.15,1.38
1.59,4.18,5.25
2.34,3.43,2.89
1.87,4.25,3.56
3.12,3.98,2.09
2.16,3.84,2.76
2.55,3.85,2.31
2.96,3.84,2.05
2.76,3.84,2.16
1.76,3.59,4.85
2.08,3.61,3.36
1.96,3.43,3.97
2.61,3.22,2.77
2.49,3.38,2.8
1.48,4.28,6.92
2.02,3.44,3.72
2.47,3.71,2.47
3.86,3.88,1.78
2.4,3.95,2.46
1.87,3.88,3.49
2.17,3.86,2.78
3.86,3.88,1.78
2.1,3.88,2.91
2.47,3.71,2.47
2.18,3.87,2.76
2.47,3.71,2.47
1.78,3.88,3.84
3.13,3.81,2.04
2.22,3.43,3.12
5.42,3.99,1.6
1.75,3.7,4.53
3.59,3.58,1.97
3.39,3.53,2.06
2.06,3.47,3.46
2.52,3.4,2.7
2.32,3.37,3
1.75,3.73,4.31
1.66,3.86,4.74
1.97,3.52,3.56
2.02,3.47,3.46
2.12,3.51,3.16
1.96,3.57,3.57
2.38,3.51,2.72
1.66,3.95,4.55
2.04,3.72,3.15
2.29,3.47,2.88
2.82,3.44,2.34
2.62,3.48,2.48
1.3,5.04,11.5
3.04,3.39,2.32
2.66,3.23,2.72
12.25,6.4,1.26
3.82,4.3,1.85
2.31,3.78,2.97
1.21,7.1,15.5
2.24,3.9,3.02
1.64,3.82,4.44
1.68,4,3.73
2.02,3.77,2.97
2.27,3.8,2.53
5.46,3.87,1.6
2.83,3.2,2.57
2.11,3.34,3.91
2.96,3.26,2.53
2.21,3.5,3.19
4.45,3.13,1.88
2,3,3.6
1.73,3,5
2.25,3,3
2,3,3.6
2.5,3,2.63
2.2,2.88,3.25
1.73,3.2,4.5
1.95,3.3,3.3
2.02,3.74,2.86
1.41,4.5,5.45
2.86,3.74,2.02
3.38,3.74,1.82
1.69,3.74,3.94
1.34,5,5.9
2.45,3.74,2.27
1.74,4,3.46
2.12,3.74,2.69
2.94,3.81,1.97
2.28,3.1,3.18
2.85,3.09,2.47
2.19,3.13,3.46
1.46,4.09,6.28
2.5,3.4,2.4
2.04,3.48,3.02
3.6,5,1.57
2.21,4,2.45
1.31,5.25,6.43
2.73,3.14,2.6
2.46,3.26,2.81
1.94,3.23,4.09
2.06,3.24,3.63
1.8,3.5,4.38
3.34,3.18,2.2
3.23,3.23,2.23
2.5,3.19,2.8
4.6,4.46,1.61
1.35,5.45,7.6
1.73,3.89,4.14
3.24,4,1.81
1.96,3.4,3.71
3.11,3.49,2.15
2.09,3.22,2.98
6.68,3.85,1.53
9.32,8.21,1.15
6.29,4.71,1.35
2.15,2.75,4.28
2.38,3.99,2.25
1.59,4.33,3.98
3.16,3.36,2.2
3.58,4.2,1.68
2.55,3.35,2.64
10.77,6.19,1.2
2.14,3.42,3.33
4.17,4.43,1.53
1.18,7,14.5
1.27,5.79,9.56
1.39,4.75,7.08
2.32,3.43,2.9
2.3,3.72,2.58
1.64,3.78,5.03
1.44,4.2,7.85
1.34,5.3,8
2.27,3.79,2.55
1.7,3.85,4.12
1.82,3.73,4.33
2.13,3.76,2.72
1.92,3.6,4.14
2.56,3.5,2.75
2.85,3.45,2.51
2.56,3.19,2.63
1.92,3.26,3.93
2.39,3.92,2.67
2.47,3.16,2.77
1.84,3.24,4.87
1.41,5,7.75
1.8,3.7,4.66
1.53,4,7.35
1.91,3.68,4.08
2.01,3.4,4.04
2.25,3.44,3.11
1.66,4,5.35
2.26,3.5,2.98
1.41,4.5,5.45
1.5,3.6,6
2.75,3.25,2.25
2.25,3.25,2.75
6.5,5.5,1.29
3.27,3.87,1.82
1.73,3.75,3.75
2.4,3.6,2.42
2.75,3.55,1.98
1.5,4,5
1.83,4,3.1
1.87,4,3.08
2.49,4.2,2.12
2.86,3.8,2.02
1.15,6.8,13
1.45,4.04,7.61
1.34,5,5.95
2.08,3.71,3.08
3.17,3.7,2.04
1.53,3.9,5.74
2.78,3.14,2.57
1.78,3.37,4.78
2.06,3.23,3.54
3.7,3.45,1.88
3.08,3.5,2.18
2.4,3.6,2.41
6.64,4.58,1.43
2.11,3.2,3.61
1.71,3.05,6.12
2.72,2.61,3.03
1.56,3.71,5.92
4.59,2.85,1.97
1.9,3.32,4.32
1.37,5.05,6.49
3.58,3.55,1.96
2.27,3.62,2.84
2.31,3.69,2.79
3.2,3.07,2.27
2.08,3.1,3.63
3.5,3.3,1.91
1.58,3.75,4.71
8.85,7,1.18
1.59,4,4.24
4.96,5.5,1.37
1.81,3.4,3.78
2.39,3.94,2.5
10,6.5,1.17
1.93,4.32,2.78
7.5,4,1.36
1.36,4.2,7
4.63,3.68,1.65
1.67,3.75,4
2.63,3.2,2.38
1.37,4.23,9.19
2.33,3.23,2.67
13,4.7,1.31
14.5,7.3,1.18
1.26,5.69,9.74
2.18,3.58,2.81
6.75,4.4,1.46
4.2,3.81,1.75
1.65,3.8,4.88
5.84,4.09,1.44
2.11,3.75,2.7
2.15,3.33,3.43
1.86,3.93,3.87
2.26,3.51,3.06
2.36,3.65,2.66
1.15,7.7,15
1.98,3.34,3.3
6.02,3.77,1.54
1.84,3.49,3.51
2.48,3.4,2.38
1.32,5.13,6.53
1.62,4.05,4.75
1.37,4.74,7.47
4.4,3.79,1.74
1.96,3.4,3.71
2.37,3.22,2.79
1.64,3.57,5.19
10.75,6.8,1.22
2.12,3.72,2.71
1.25,5.78,7.06
2.28,2.67,3.63
2.45,2.6,3.41
1.76,3.44,3.98
2.12,3.42,2.99
1.67,3.84,4.74
1.87,3.6,3.9
2.8,3.28,2.45
1.6,3.85,4.43
2.38,3.46,2.53
1.06,12.5,29.5
2.47,3.21,2.93
1.76,3.51,4.87
1.55,4.9,5.43
1.95,3.84,3.85
1.66,4.09,3.83
1.76,3.23,5.55
2.48,3.28,2.65
1.13,8.63,16.4
2.28,3.6,3.05
2.21,4.1,2.82
1.45,5.6,5.58
1.71,4.5,4.12
1.87,4.1,3.9
2.16,3.9,3.18
2.51,3.68,2.74
1.74,4.2,4.51
3.63,3.86,2
2.14,3.84,3.25
3.25,3.35,2.23
1.9,3.84,3.62
2.56,3.63,2.28
2.05,3.46,3.49
2.34,3.86,2.74
2.35,4.11,2.64
1.24,7.5,9.25
2.2,4.11,2.84
2.47,3.22,2.77
1.14,7.82,15.76
4.7,3.33,1.73
1.74,3.37,4.73
2.56,2.97,2.55
1.67,4.5,4.36
2.08,3.9,3.19
2.43,3.88,2.63
2.13,3.08,3.7
3.38,3.19,2.2
1.62,3.67,5.85
2.25,3.08,3.39
2.06,3.21,3.77
1.57,3.82,6.17
2.04,3.12,3.93
2.16,3.2,3.31
2.36,3.01,3.1
2.4,3.05,3
1.81,3.77,3.61
1.73,3.81,4.41
1.62,4.03,4.97
2.56,3.45,2.58
1.68,3.89,4.7
1.72,3.75,4.64
1.55,4.29,5.4
3.67,3.62,1.97
1.92,3.37,3.76
2.06,3.37,3.33
1.87,3.72,4.01
2.01,3.57,3.33
1.5,4.95,5.58
1.32,5.07,9
1.85,3.47,4.41
2.16,3.26,3.58
2.09,3.25,3.93
2.45,3.38,2.73
1.62,3.92,5.36
2.08,3.39,3.35
1.24,6.33,12.92
2.25,3.24,3.25
2.88,3.17,2.6
8.67,5.1,1.37
2.16,3.27,3.35
1.58,3.94,5.56
1.59,3.87,5.66
3.77,3.42,1.98
1.73,3.62,4.8
1.29,5.61,6.56
2.32,4.05,2.32
2.38,3.14,2.89
4.53,3.9,1.73
1.89,3.87,3.86
1.93,3.74,3.39
3.52,3.39,2.05
2.35,3.74,2.74
1.49,4.16,5.49
3.16,3.61,2.01
2.1,3.13,3.74
1.86,3.75,4.26
2.49,3.22,2.96
1.91,3.64,4.13
2.07,3.14,3.71
2.11,3.5,3.79
1.97,3.2,3.96
3.06,4,1.86
2.17,4,2.5
2.12,4.2,2.49
1.74,4,3.46
2.59,4,2.12
2.5,4,2.17
2,3.75,2.88
1.44,4.5,5
1.68,4,3.77
1.51,4.5,4.48
5.94,4.93,1.33
1.63,3.64,4.19
3.03,3.68,1.88
4,3.83,1.66
1.68,3.8,3.98
3.38,4.7,1.77
2.88,3.2,2.2
1.87,3.24,3.72
6.5,4.45,1.4
1.4,3.75,7.5
1.79,3.3,3.8
2.62,3.6,2.22
2.82,3.23,2.69
2.74,3.03,2.65
2.25,3.3,2.75
1.93,3.17,3.76
2.5,3,2.63
2.64,2.8,2.7
2.45,3.26,2.9
2.88,3.2,2.2
1.83,3.86,3.98
2.31,2.99,2.99
2.47,2.92,2.8
1.34,5.5,5.45
8.9,6.5,1.19
1.03,14,24
2.24,3.92,2.79
2.51,4,2.59
3.48,4.58,1.65
2.21,3.8,2.93
2.42,3.98,2.36
4.16,4.06,1.66
1.13,7.49,11.34
1.38,4.79,6.55
1.45,5,4.47
3.09,4.09,1.9
4.56,3.74,1.72
2.27,3.27,2.78
2,3.23,3.49
1.36,4.54,6.97
2.75,4,2.01
1.41,5,4.97
1.01,21.85,29.22
1.4,4.67,5.98
3.68,3.54,1.81
2.96,3.77,2.05
3.13,3.48,2.15
1.6,3.87,5.54
2.04,3.46,3.39
1.75,3.78,4.44
1.44,4.52,6.84
2.76,3.24,2.55
1.73,3.54,4.99
2.7,2.99,2.74
1.42,4.12,7.15
3.21,3.4,2.25
1.53,4.23,6.23
2.92,3.61,2.33
1.56,4.03,5.45
1.81,3.55,4.21
2,3.35,3.65
1.28,5.21,10.38
1.93,4.07,2.95
2.1,3.23,3.51
2.06,3.3,3.69
1.96,3.36,3.98
2.08,3.31,3.67
2.6,2.96,2.81
4.8,3.56,1.71
1.14,7,13.1
1.75,3.75,4.78
3.72,4.17,1.85
10.26,4.98,1.36
1.25,5.72,10.03
1.9,3.4,3.96
15.14,6.96,1.18
1.64,4.36,3.67
2.47,3.27,2.78
2.36,3.29,2.91
4.59,3.9,1.68
1.78,4.45,3.78
2.18,3.49,2.75
2.67,3.16,2.67
3.25,3.27,2.2
2.63,3.18,2.7
2.1,3.35,3.45
2.18,3.31,3.26
2.45,3.23,2.85
2.16,4,2.5
2.16,4,2.5
1.94,3.89,3.26
1.76,3.88,4
2.96,3.92,2.04
1.57,4.3,4.99
2.33,3.78,2.69
1.56,4.38,5.41
2.71,3.82,2.31
1.77,3.44,4.43
3.96,3.24,1.92
1.64,3.46,5.8
5.26,3.58,1.7
2.08,3.47,3.19
1.21,5.9,8.85
1.28,5.04,7.24
1.9,3.52,3.44
1.58,4.32,4.04
3.14,3.96,1.85
7.79,4.91,1.35
2.31,3.17,3
2.18,3.39,2.84
1.41,4.49,5.82
2.83,3.53,2.12
23,46,2
2.19,3.1,3.53
1.56,4.38,4.19
2.5,4,2.16
2.45,4,2.21
5.45,5,1.37
2.13,3.78,2.67
1.37,4.5,6.72
2.25,3.24,2.99
1.52,3.69,6.54
2.33,3.11,3.04
1.4,4.62,6.61
3.21,3.25,2.12
2.02,3.25,3.45
2.11,3.24,3.25
1.35,4.68,7.66
1.61,3.94,4.58
1.83,3.74,3.41
1.68,3.97,3.78
3.6,4.15,1.68
1.79,4.01,4.36
2.09,3.48,3.63
2.17,3.34,3.58
2.02,3.47,3.9
4.05,4,1.85
2.99,4,1.92
1.85,4,3.08
3.48,4,1.73
1.45,4.5,4.97
1.73,4.2,3.38
2.41,3.13,3.07
1.51,4.06,5.94
2.92,3.5,2.17
1.63,3.79,4.84
2.1,3.52,3.34
3.49,3.44,2.02
2.28,3.52,2.64
2.6,3.96,2.14
1.6,4.03,4.36
2.04,3.95,2.76
2.04,3.63,2.97
1.65,4.24,3.83
2.24,3.61,2.63
1.69,3.75,4.04
2.02,3.95,2.81
2.39,3.27,3.07
3.56,3.29,2.15
1.96,3.55,3.92
1.9,3.59,4.06
2.81,3.46,2.48
3.28,3.31,2.26
2.22,3.35,3.34
2.61,3.21,2.82
1.99,3.43,3.89
2.41,3.39,2.87
1.82,3.54,4.44
1.8,3.55,4.53
1.98,3.33,3.95
1.64,3.82,5.42
4.03,3.3,1.98
2.35,3.34,2.98
1.7,3.68,5.14
2.42,3.29,2.93
2.54,3.27,2.79
2.72,3.29,2.56
1.99,3.48,3.67
2.44,3.35,2.85
3.16,3.33,2.25
2.67,3.31,2.59
1.69,3.8,4.89
2.81,3.39,2.44
2.15,3.37,3.33
2.23,3.55,2.67
2.81,3.58,2.12
2.3,3.45,2.63
2.11,3.57,2.84
1.83,3.55,3.6
2.4,3.55,2.45
1.98,3.63,4
2.58,3.12,3.07
1.75,3.76,5.1
1.37,5.22,9.2
1.73,3.82,5.2
2.16,3.72,2.68
2.5,3.72,2.3
2.16,3.79,2.65
2.25,3.6,2.63
1.6,3.98,4.36
2.24,3.76,2.55
1.68,3.86,4.05
3.52,3.81,1.81
2.58,3.33,2.63
3.11,3.38,2.23
2.15,3.46,3.2
2.82,3.39,2.4
2.08,3.39,3.42
2.57,3.34,2.63
2.48,3.4,2.72
3.08,3.44,2.21
2.22,3.4,3.11
3.2,3.61,2.02
2.7,3.46,2.36
2.38,3.45,2.68
1.52,4.22,5.28
3.14,3.59,2.05
1.97,3.52,3.41
2.02,3.5,3.29
1.8,3.75,3.78
1.74,3.71,4.18
3.28,3.45,2.03
2.25,3.47,2.85
2.19,3.51,2.92
3.19,3.44,2.08
2.54,3.32,2.55
1.72,4.12,3.43
1.91,3.96,2.99
3.18,3.32,2.27
2.32,3.22,3.19
1.45,4.46,6.23
1.38,4.75,7.21
2.5,3.75,2.26
5.48,4.5,1.41
4.19,3.98,1.69
1.57,4.17,4.87
7.48,4.93,1.34
1.59,4.03,4.88
2.58,3.47,2.46
1.3,5.18,7.02
1.92,3.78,3.12
2.15,3.99,2.55
1.93,3.8,3.1
1.46,4.19,5.66
1.9,3.25,4.02
2.47,3.11,2.77
2.57,3.4,2.42
2.62,3.36,2.55
2.37,3.47,2.78
1.63,3.9,4.96
2.14,3.58,3.04
1.7,3.84,4.37
2.09,3.44,3.23
2.49,3.62,2.49
2.12,3.62,3.04
2.07,3.58,3.15
3.13,3.68,2.06
1.75,3.8,4.12
1.32,5.19,9.23
1.5,4.17,6.57
2.77,3.45,2.45
1.65,3.87,5.18
2.06,3.31,3.67
2.76,3.12,2.5
8.4,4.94,1.36
1.82,3.65,3.67
2.05,3.6,2.94
5.25,4.35,1.46
1.13,7.27,10.65
1.99,3.92,2.93
3.49,3.48,2.03
3.33,3.21,1.97
3.71,3.59,1.82
2.41,3.51,2.41
2.95,3.54,2.21
2.47,3.68,2.49
1.3,4.8,10.26
2.52,4.05,2.46
3.38,3.31,2.11
1.84,4.11,3.37
2.32,3.88,2.76
2.44,3,2.8
1.73,3.54,4.85
2.64,3.12,2.71
2.62,3.17,2.51
2.71,3.06,2.77
1.63,4.12,5.29
2.75,3.2,2.3
1.53,3.75,7.65
2.86,3.25,2.55
1.62,3.82,5.83
2.01,3.29,3.61
2.38,3.17,2.92
2.16,3.28,3.26
2.69,3.26,2.52
3.21,3.27,2.15
2.29,3.16,3.26
2.02,3.16,3.82
2.29,3.01,3.33
3.35,3.15,2.2
2.39,3.03,3.14
2.44,3.07,3
1.98,3.28,3.88
2.55,2.98,3.04
2.37,3.23,2.63
2.16,3.72,2.64
3.71,3.33,1.89
2.49,3.17,2.66
2.26,4,2.4
2.65,3.04,2.76
2.21,2.8,3.95
2.31,2.86,3.57
1.4,4.8,7.25
2.21,3.01,3.18
1.89,3.47,4.15
1.34,4.64,7.36
1.77,3.72,4.48
